DA_DGUID,DA_ID,Municipality,CSD_DGUID,Census_Year,Characteristic_ID,Characteristic_Name,Value,Flag,Topic_ID,Release_Date,Data_Quality_Flag,TNR_SF_Pct,TNR_LF_Pct
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.2,,1,2022-02-09,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,35,,2,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,20,,2,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,20,,2,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,35,,2,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",220,,4,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,10,,4,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,10,,4,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",220,,7,2022-07-13,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,113000,,7,2022-07-13,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",215,,7,2022-07-13,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,125000,,7,2022-07-13,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",215,,10,2022-09-21,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,1402,Renter households,10,,10,2022-09-21,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,440,,15,2022-11-30,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2224,Population in the labour force,270,,15,2022-11-30,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2225,Employed population,215,,15,2022-11-30,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2226,Unemployed population,55,,15,2022-11-30,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2228,Participation rate,61.4,,15,2022-11-30,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2229,Employment rate,48.9,,15,2022-11-30,00000,0.9,0
2021S051235180112,35180112,Oshawa,2021A00053518013,2021,2230,Unemployment rate,20.4,,15,2022-11-30,00000,0.9,0
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,1,"Population, 2021",475,,1,2022-02-09,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,3887.1,,1,2022-02-09,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.12,,1,2022-02-09,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,25,,2,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,25,,2,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,35,,2,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",210,,4,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,20,,4,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,15,,4,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",210,,7,2022-07-13,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,99000,,7,2022-07-13,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",210,,7,2022-07-13,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,120000,,7,2022-07-13,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",210,,10,2022-09-21,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,1402,Renter households,30,,10,2022-09-21,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,475,,15,2022-11-30,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2224,Population in the labour force,340,,15,2022-11-30,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2225,Employed population,290,,15,2022-11-30,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2226,Unemployed population,55,,15,2022-11-30,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2228,Participation rate,71.6,,15,2022-11-30,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2229,Employment rate,61.1,,15,2022-11-30,00000,1.9,1.9
2021S051235180113,35180113,Oshawa,2021A00053518013,2021,2230,Unemployment rate,16.2,,15,2022-11-30,00000,1.9,1.9
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,1,"Population, 2021",637,,1,2022-02-09,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,2839.9,,1,2022-02-09,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.22,,1,2022-02-09,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,30,,2,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,30,,2,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",265,,4,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,10,,4,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,20,,4,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,65,,4,2022-04-27,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",265,,7,2022-07-13,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,76500,,7,2022-07-13,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",265,,7,2022-07-13,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,84000,,7,2022-07-13,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",260,,10,2022-09-21,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,1402,Renter households,100,,10,2022-09-21,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,490,,15,2022-11-30,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2224,Population in the labour force,265,,15,2022-11-30,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2225,Employed population,235,,15,2022-11-30,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2226,Unemployed population,30,,15,2022-11-30,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2228,Participation rate,54.1,,15,2022-11-30,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2229,Employment rate,48,,15,2022-11-30,00000,2.3,4.4
2021S051235180114,35180114,Oshawa,2021A00053518013,2021,2230,Unemployment rate,11.3,,15,2022-11-30,00000,2.3,4.4
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,1,"Population, 2021",376,,1,2022-02-09,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,2768.8,,1,2022-02-09,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.14,,1,2022-02-09,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,15,,2,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,15,,2,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,45,,2,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",165,,4,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,5,,4,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,15,,4,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",160,,7,2022-07-13,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,90000,,7,2022-07-13,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",155,,7,2022-07-13,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,79000,,7,2022-07-13,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",155,,10,2022-09-21,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,1402,Renter households,55,,10,2022-09-21,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,285,,15,2022-11-30,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2224,Population in the labour force,195,,15,2022-11-30,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2225,Employed population,170,,15,2022-11-30,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2226,Unemployed population,25,,15,2022-11-30,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2228,Participation rate,68.4,,15,2022-11-30,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2229,Employment rate,59.6,,15,2022-11-30,00000,1.2,2.5
2021S051235180115,35180115,Oshawa,2021A00053518013,2021,2230,Unemployment rate,12.8,,15,2022-11-30,00000,1.2,2.5
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,1,"Population, 2021",539,,1,2022-02-09,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,3632.1,,1,2022-02-09,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.15,,1,2022-02-09,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,15,,2,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,30,,2,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,45,,2,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",205,,4,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,15,,4,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,5,,4,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",210,,7,2022-07-13,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,94000,,7,2022-07-13,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",180,,7,2022-07-13,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,109000,,7,2022-07-13,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",185,,10,2022-09-21,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,1402,Renter households,45,,10,2022-09-21,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,435,,15,2022-11-30,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2224,Population in the labour force,265,,15,2022-11-30,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2225,Employed population,205,,15,2022-11-30,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2226,Unemployed population,55,,15,2022-11-30,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2228,Participation rate,60.9,,15,2022-11-30,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2229,Employment rate,47.1,,15,2022-11-30,00000,4.3,9.8
2021S051235180116,35180116,Oshawa,2021A00053518013,2021,2230,Unemployment rate,20.8,,15,2022-11-30,00000,4.3,9.8
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,1,"Population, 2021",436,,1,2022-02-09,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,2334,,1,2022-02-09,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.19,,1,2022-02-09,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,25,,2,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,25,,2,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,30,,2,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,20,,2,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",170,,4,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,10,,4,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,5,,4,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",170,,7,2022-07-13,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,94000,,7,2022-07-13,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",180,,7,2022-07-13,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,116000,,7,2022-07-13,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",180,,10,2022-09-21,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,1402,Renter households,15,,10,2022-09-21,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,390,,15,2022-11-30,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2224,Population in the labour force,215,,15,2022-11-30,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2225,Employed population,180,,15,2022-11-30,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2226,Unemployed population,40,,15,2022-11-30,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2228,Participation rate,55.1,,15,2022-11-30,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2229,Employment rate,46.2,,15,2022-11-30,00000,1.2,0
2021S051235180117,35180117,Oshawa,2021A00053518013,2021,2230,Unemployment rate,18.6,,15,2022-11-30,00000,1.2,0
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,1,"Population, 2021",429,,1,2022-02-09,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,1696.3,,1,2022-02-09,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.25,,1,2022-02-09,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,20,,2,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,5,,2,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,40,,2,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,35,,2,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",205,,4,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,20,,4,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,20,,4,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",205,,7,2022-07-13,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,77500,,7,2022-07-13,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",200,,7,2022-07-13,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,94000,,7,2022-07-13,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",200,,10,2022-09-21,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,1402,Renter households,50,,10,2022-09-21,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,385,,15,2022-11-30,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2224,Population in the labour force,205,,15,2022-11-30,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2225,Employed population,185,,15,2022-11-30,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2226,Unemployed population,20,,15,2022-11-30,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2228,Participation rate,53.2,,15,2022-11-30,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2229,Employment rate,48.1,,15,2022-11-30,00000,1.9,4
2021S051235180118,35180118,Oshawa,2021A00053518013,2021,2230,Unemployment rate,9.8,,15,2022-11-30,00000,1.9,4
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,1,"Population, 2021",376,,1,2022-02-09,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,5026.7,,1,2022-02-09,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.07,,1,2022-02-09,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,20,,2,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,20,,2,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,15,,2,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,40,,2,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",140,,4,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,5,,4,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,0,,4,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",140,,7,2022-07-13,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,92000,,7,2022-07-13,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",140,,7,2022-07-13,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,108000,,7,2022-07-13,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",140,,10,2022-09-21,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,1402,Renter households,10,,10,2022-09-21,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,295,,15,2022-11-30,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2224,Population in the labour force,190,,15,2022-11-30,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2225,Employed population,190,,15,2022-11-30,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2226,Unemployed population,0,,15,2022-11-30,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2228,Participation rate,64.4,,15,2022-11-30,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2229,Employment rate,64.4,,15,2022-11-30,00000,0.7,0
2021S051235180121,35180121,Oshawa,2021A00053518013,2021,2230,Unemployment rate,0,,15,2022-11-30,00000,0.7,0
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,1,"Population, 2021",637,,1,2022-02-09,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,3939.4,,1,2022-02-09,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,7,Land area in square kilometres,0.16,,1,2022-02-09,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,14,Population aged 15 to 19,45,,2,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,15,Population aged 20 to 24,35,,2,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,16,Population aged 25 to 29,45,,2,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,17,Population aged 30 to 34,60,,2,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,41,"Occupied private dwellings by structural type, total",215,,4,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,45,Apartment or flat in a duplex,10,,4,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,46,Apartment in a building with fewer than five storeys,10,,4,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,47,Apartment in a building with five or more storeys,0,,4,2022-04-27,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,228,"Private households income statistics, total",215,,7,2022-07-13,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,229,Median total household income in 2020,106000,,7,2022-07-13,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,237,"Private households income statistics, sample total",220,,7,2022-07-13,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,238,Average total household income in 2020,102000,,7,2022-07-13,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,1400,"Private households by tenure, total",215,,10,2022-09-21,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,1402,Renter households,15,,10,2022-09-21,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2223,Population aged 15+ by labour force status,475,,15,2022-11-30,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2224,Population in the labour force,335,,15,2022-11-30,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2225,Employed population,290,,15,2022-11-30,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2226,Unemployed population,45,,15,2022-11-30,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2228,Participation rate,70.5,,15,2022-11-30,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2229,Employment rate,61.1,,15,2022-11-30,00000,0.9,1.8
2021S051235180122,35180122,Oshawa,2021A00053518013,2021,2230,Unemployment rate,13.4,,15,2022-11-30,00000,0.9,1.8
2021S051235180123,35180123,Oshawa,2021A00053518013,2021,1,"Population, 2021",591,,1,2022-02-09,00000,0,0
2021S051235180123,35180123,Oshawa,2021A00053518013,2021,6,Population density per square kilometre,6375.4,,1,2022-02-09,00000,0,0
