DA_DGUID,DA_ID,Municipality,CSD_DGUID,Census_Year,Municipality_Population_2021,Municipality_Population_2016,Municipality_Pop_Growth_Pct,TNR_SF_Pct,TNR_LF_Pct,Data_Quality_Flag,Population,Population_Density_Reported,Land_Area_km2,Age_15_19,Age_20_24,Age_25_29,Age_30_34,Occupied_Dwellings,Apartment_Duplex,Apartment_Under_5_Storeys,Apartment_5Plus_Storeys,Income_Household_Base_100Pct,Median_Household_Income,Income_Household_Base_25Pct,Average_Household_Income,Tenure_Household_Base,Renter_Households,Population_15Plus_Labour_Status,Labour_Force,Employed,Unemployed,Participation_Rate_Reported,Employment_Rate_Reported,Unemployment_Rate_Reported,Flag_1,Flag_6,Flag_7,Flag_14,Flag_15,Flag_16,Flag_17,Flag_41,Flag_45,Flag_46,Flag_47,Flag_228,Flag_229,Flag_237,Flag_238,Flag_1400,Flag_1402,Flag_2223,Flag_2224,Flag_2225,Flag_2226,Flag_2228,Flag_2229,Flag_2230
2021S051235390940,35390940,London,2021A00053539036,2021,422324,383822,10,1.3,2,00000,641,1912.9,0.34,15,15,20,30,385,0,40,0,385,76000,385,92000,385,75,645,215,185,30,33.3,28.7,14,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390941,35390941,London,2021A00053539036,2021,422324,383822,10,0,0,00000,356,2337.5,0.15,10,10,15,5,175,0,0,0,175,98000,170,143000,170,10,310,125,110,15,40.3,35.5,12,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390942,35390942,London,2021A00053539036,2021,422324,383822,10,1.7,2.4,00000,3056,3042,1,225,235,215,230,1000,0,95,20,1000,94000,1015,105000,1015,365,2330,1485,1275,210,63.7,54.7,14.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390943,35390943,London,2021A00053539036,2021,422324,383822,10,2,2.1,00000,3202,4966.7,0.64,200,380,350,305,1165,0,0,450,1165,81000,1185,100000,1185,580,2780,1960,1685,275,70.5,60.6,14,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390944,35390944,London,2021A00053539036,2021,422324,383822,10,1.3,3.5,00000,576,3014.1,0.19,35,50,40,20,240,0,0,0,240,77000,225,83000,225,30,415,165,145,20,39.8,34.9,12.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390945,35390945,London,2021A00053539036,2021,422324,383822,10,3.1,6.3,00000,559,5739.2,0.1,30,80,55,40,195,0,0,0,195,101000,180,108000,180,35,390,275,250,25,70.5,64.1,9.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390946,35390946,London,2021A00053539036,2021,422324,383822,10,4.6,4.3,00000,2547,18128.1,0.14,65,330,340,240,1310,0,0,1310,1310,54000,1320,57600,1320,1305,2105,1095,915,175,52,43.5,16,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390947,35390947,London,2021A00053539036,2021,422324,383822,10,4.7,4.5,00000,775,3497.3,0.22,35,100,110,95,365,0,0,360,360,49200,360,48200,360,360,635,365,310,55,57.5,48.8,15.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390948,35390948,London,2021A00053539036,2021,422324,383822,10,2.3,1.4,00000,548,5377.8,0.1,30,40,50,50,300,0,0,225,295,59600,300,68000,300,135,485,310,260,50,63.9,53.6,16.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390949,35390949,London,2021A00053539036,2021,422324,383822,10,0.6,0.8,00000,1378,3342.2,0.41,95,70,55,75,515,0,0,0,510,100000,515,109200,515,40,1135,715,595,120,63,52.4,16.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390950,35390950,London,2021A00053539036,2021,422324,383822,10,0,0,00000,303,3045.2,0.1,10,15,15,10,115,5,0,0,115,121000,110,138000,110,0,260,165,155,10,63.5,59.6,6.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390951,35390951,London,2021A00053539036,2021,422324,383822,10,1.4,1,00000,1227,4085.9,0.3,100,75,75,85,420,5,0,0,415,103000,410,108400,410,60,905,710,650,60,78.5,71.8,8.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390952,35390952,London,2021A00053539036,2021,422324,383822,10,0,0,00000,481,5279.9,0.09,30,25,5,30,155,0,0,0,160,107000,150,120000,150,10,355,265,235,25,74.6,66.2,9.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390953,35390953,London,2021A00053539036,2021,422324,383822,10,1.5,1.5,00000,849,817.3,1.04,75,70,40,35,260,0,0,0,260,116000,265,126000,265,30,650,470,415,55,72.3,63.8,11.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390954,35390954,London,2021A00053539036,2021,422324,383822,10,0,0,00000,1494,1991.7,0.75,110,115,55,85,470,0,5,0,475,116000,460,116000,460,30,1125,775,680,95,68.9,60.4,12.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235390955,35390955,London,2021A00053539036,2021,422324,383822,10,4.7,2.4,00000,402,11044,0.04,20,35,50,60,190,0,50,135,190,58800,170,62000,170,165,260,195,175,15,75,67.3,7.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430647,35430647,Barrie,2021A00053543042,2021,147829,141434,4.5,1,1.4,00000,842,2427.9,0.35,50,55,40,75,290,20,0,0,290,109000,300,108000,300,70,700,425,370,55,60.7,52.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430648,35430648,Barrie,2021A00053543042,2021,147829,141434,4.5,2.2,4.4,00000,543,3111.7,0.17,30,35,45,40,185,15,0,0,185,107000,170,136000,175,20,445,340,290,45,76.4,65.2,13.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430649,35430649,Barrie,2021A00053543042,2021,147829,141434,4.5,2.7,0,00000,420,4285.7,0.1,25,20,45,30,145,5,0,0,145,102000,145,124000,145,15,365,295,270,30,80.8,74,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430650,35430650,Barrie,2021A00053543042,2021,147829,141434,4.5,0.4,1.8,00000,643,3744.9,0.17,25,40,45,45,225,20,0,0,230,108000,230,120000,230,30,545,335,295,40,61.5,54.1,11.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430651,35430651,Barrie,2021A00053543042,2021,147829,141434,4.5,0.7,0,00000,431,2209.1,0.2,30,30,30,35,140,5,0,0,140,115000,135,142000,135,0,375,225,195,30,60,52,13.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430652,35430652,Barrie,2021A00053543042,2021,147829,141434,4.5,2.7,2.1,00000,499,3812.1,0.13,20,45,50,40,190,35,0,0,185,98000,195,108000,200,35,425,285,230,55,67.1,54.1,19.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430653,35430653,Barrie,2021A00053543042,2021,147829,141434,4.5,2.2,2.2,00000,513,1986.8,0.26,25,40,40,30,190,15,0,0,185,105000,185,107000,190,60,410,220,205,15,53.7,50,6.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430654,35430654,Barrie,2021A00053543042,2021,147829,141434,4.5,0.5,2.2,00000,496,4095.8,0.12,25,40,40,40,190,10,0,0,190,101000,180,110000,180,40,370,255,220,35,68.9,59.5,13.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430655,35430655,Barrie,2021A00053543042,2021,147829,141434,4.5,3.3,8.3,00000,637,5264.5,0.12,30,45,50,55,240,5,0,0,240,83000,235,78000,235,60,495,350,300,50,70.7,60.6,14.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430656,35430656,Barrie,2021A00053543042,2021,147829,141434,4.5,1.2,7.3,00000,478,4389.3,0.11,20,30,30,30,170,10,0,0,165,94000,165,103000,165,35,380,240,215,30,63.2,56.6,12.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430657,35430657,Barrie,2021A00053543042,2021,147829,141434,4.5,1,1,00000,1241,1979.9,0.63,65,80,85,100,420,55,0,0,420,106000,415,126400,415,80,1105,740,665,75,67,60.2,10.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430658,35430658,Barrie,2021A00053543042,2021,147829,141434,4.5,0.9,3.6,00000,360,5049.1,0.07,30,35,20,35,115,10,0,0,115,104000,120,104000,115,10,260,185,145,45,71.2,55.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430659,35430659,Barrie,2021A00053543042,2021,147829,141434,4.5,2.1,4.3,00000,540,3921.6,0.14,40,30,30,40,195,15,0,0,195,110000,180,122000,185,20,430,290,260,30,67.4,60.5,10.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430660,35430660,Barrie,2021A00053543042,2021,147829,141434,4.5,0.5,0,00000,561,3463,0.16,40,35,30,40,185,15,0,0,190,116000,195,118000,195,35,450,320,280,45,71.1,62.2,14.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430661,35430661,Barrie,2021A00053543042,2021,147829,141434,4.5,1.2,4.7,00000,725,452.4,1.6,45,40,35,55,260,70,5,0,255,107000,240,141000,240,55,605,440,375,70,72.7,62,15.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430662,35430662,Barrie,2021A00053543042,2021,147829,141434,4.5,1.8,3.8,00000,616,4839,0.13,40,30,60,50,220,20,5,0,215,103000,220,106000,215,85,425,285,225,60,67.1,52.9,21.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430663,35430663,Barrie,2021A00053543042,2021,147829,141434,4.5,1.5,3,00000,362,5993.4,0.06,25,20,40,50,135,0,0,0,130,104000,135,110000,135,25,320,255,225,30,79.7,70.3,11.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430664,35430664,Barrie,2021A00053543042,2021,147829,141434,4.5,1.7,1.7,00000,685,809.3,0.85,55,45,35,40,235,15,0,0,235,114000,235,115000,235,30,575,405,360,40,70.4,62.6,9.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430665,35430665,Barrie,2021A00053543042,2021,147829,141434,4.5,0.8,6.3,00000,346,237.6,1.46,25,20,15,20,125,15,5,0,125,110000,125,98000,125,25,290,185,165,15,63.8,56.9,8.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430666,35430666,Barrie,2021A00053543042,2021,147829,141434,4.5,1.5,2,00000,572,3986.1,0.14,35,25,30,55,200,10,0,0,195,112000,190,115000,190,30,405,325,290,30,80.2,71.6,9.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430667,35430667,Barrie,2021A00053543042,2021,147829,141434,4.5,0.8,0,00000,428,4617,0.09,45,40,25,20,130,15,0,0,130,126000,130,164000,130,15,370,305,285,20,82.4,77,6.6,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430668,35430668,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,0,00000,540,4851.8,0.11,50,30,40,35,165,15,0,0,165,123000,165,148000,170,30,465,375,320,55,80.6,68.8,14.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430669,35430669,Barrie,2021A00053543042,2021,147829,141434,4.5,0.9,1.7,00000,1374,1034.9,1.33,40,70,125,120,675,15,440,0,675,81000,700,90800,700,140,1240,690,630,60,55.6,50.8,8.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430670,35430670,Barrie,2021A00053543042,2021,147829,141434,4.5,0.5,2,00000,1347,578.6,2.33,125,75,45,70,390,15,0,0,395,154000,380,155000,380,25,930,760,690,65,81.7,74.2,8.6,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430671,35430671,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,3,00000,385,5407.3,0.07,35,35,30,20,130,5,5,0,130,101000,125,118000,125,30,330,275,235,40,83.3,71.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430672,35430672,Barrie,2021A00053543042,2021,147829,141434,4.5,0,1.9,00000,646,3465.7,0.19,50,50,50,45,210,20,0,0,210,112000,205,123000,205,45,490,385,345,40,78.6,70.4,10.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430673,35430673,Barrie,2021A00053543042,2021,147829,141434,4.5,4.5,15.8,00010,398,2572.7,0.15,25,20,35,20,160,10,30,0,160,99000,130,108000,130,40,285,190,155,35,66.7,54.4,18.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430674,35430674,Barrie,2021A00053543042,2021,147829,141434,4.5,1.7,3.6,00000,351,4698.8,0.07,40,30,25,20,115,10,0,0,115,109000,120,112000,120,15,295,165,155,10,55.9,52.5,6.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430675,35430675,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,4.8,00000,507,3598.3,0.14,30,30,30,35,165,20,0,0,160,112000,165,118000,165,15,360,270,235,30,75,65.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430676,35430676,Barrie,2021A00053543042,2021,147829,141434,4.5,4.2,3.3,00000,354,4758.1,0.07,25,25,35,25,120,10,5,0,120,121000,120,150000,125,10,320,195,165,30,60.9,51.6,15.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430677,35430677,Barrie,2021A00053543042,2021,147829,141434,4.5,1.4,2.9,00000,407,2820.5,0.14,20,30,40,30,145,25,0,0,145,111000,140,102000,140,25,345,220,195,20,63.8,56.5,9.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430678,35430678,Barrie,2021A00053543042,2021,147829,141434,4.5,3.3,1.6,00000,602,1751.5,0.34,30,25,45,45,240,55,25,0,235,85000,245,97000,245,115,495,350,315,40,70.7,63.6,11.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430679,35430679,Barrie,2021A00053543042,2021,147829,141434,4.5,0.8,3.2,00000,346,1982.8,0.17,25,25,20,20,120,5,5,0,115,107000,125,122000,125,20,355,230,180,45,64.8,50.7,19.6,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430680,35430680,Barrie,2021A00053543042,2021,147829,141434,4.5,2.3,7,00000,413,3470.6,0.12,15,20,45,25,175,10,45,0,180,75500,160,98000,160,25,330,230,195,40,69.7,59.1,17.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430681,35430681,Barrie,2021A00053543042,2021,147829,141434,4.5,2.3,6.8,00000,421,6588.4,0.06,30,20,35,35,175,5,120,0,175,66000,170,71000,175,95,300,195,175,25,65,58.3,12.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430682,35430682,Barrie,2021A00053543042,2021,147829,141434,4.5,1.5,1,00000,838,8802.5,0.1,40,65,120,100,400,0,325,0,400,70000,420,81200,420,225,735,520,450,70,70.7,61.2,13.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430683,35430683,Barrie,2021A00053543042,2021,147829,141434,4.5,1,4.2,00000,578,2054,0.28,50,40,35,40,195,5,5,0,195,125000,190,164000,195,25,465,350,305,55,75.3,65.6,15.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430684,35430684,Barrie,2021A00053543042,2021,147829,141434,4.5,1.5,3,00000,408,2577.4,0.16,30,30,25,15,135,10,0,0,135,174000,135,196000,130,0,330,245,215,30,74.2,65.2,12.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430685,35430685,Barrie,2021A00053543042,2021,147829,141434,4.5,1.1,1.4,00000,700,2660.6,0.26,40,50,50,55,275,5,95,0,275,98000,280,126000,280,60,575,430,390,45,74.8,67.8,10.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430686,35430686,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,5,00000,918,1463.6,0.63,80,40,40,45,320,5,5,0,320,114000,315,145000,315,50,765,540,480,55,70.6,62.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430687,35430687,Barrie,2021A00053543042,2021,147829,141434,4.5,0.4,0,00000,770,2213.3,0.35,60,45,30,30,245,15,0,0,250,159000,250,204000,250,20,665,480,455,30,72.2,68.4,6.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430688,35430688,Barrie,2021A00053543042,2021,147829,141434,4.5,1,1.9,00000,581,2584.5,0.22,35,40,30,40,200,10,0,0,205,117000,205,140000,205,25,515,310,290,20,60.2,56.3,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430689,35430689,Barrie,2021A00053543042,2021,147829,141434,4.5,1.2,0,00000,625,4477.1,0.14,45,20,35,45,160,10,0,0,165,100000,180,110000,175,25,445,285,230,50,64,51.7,17.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430690,35430690,Barrie,2021A00053543042,2021,147829,141434,4.5,1.7,4.4,00000,1285,4431,0.29,65,70,115,125,460,40,30,0,460,99000,450,114800,450,125,985,740,650,90,75.1,66,12.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430691,35430691,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,4.5,00000,490,555.4,0.88,35,30,25,35,190,15,0,0,185,97000,165,108000,165,75,375,255,245,10,68,65.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430693,35430693,Barrie,2021A00053543042,2021,147829,141434,4.5,0.9,1.8,00000,613,6229.7,0.1,50,35,40,65,220,0,25,0,220,101000,225,109000,225,70,500,375,325,50,75,65,13.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430694,35430694,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,4.9,00000,504,2532.7,0.2,50,20,25,45,165,0,0,0,165,108000,160,100000,160,45,380,230,215,15,60.5,56.6,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430696,35430696,Barrie,2021A00053543042,2021,147829,141434,4.5,1.2,4.7,00000,479,5813.1,0.08,40,35,30,25,165,5,0,0,165,114000,170,131000,170,50,430,285,245,40,66.3,57,14,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430698,35430698,Barrie,2021A00053543042,2021,147829,141434,4.5,0,0,00000,583,4995.7,0.12,65,30,40,35,190,20,0,0,195,104000,190,122000,190,40,490,330,275,50,67.3,56.1,15.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430699,35430699,Barrie,2021A00053543042,2021,147829,141434,4.5,1.8,5.4,00000,671,3930.9,0.17,55,75,40,50,230,30,0,0,225,110000,220,126000,225,60,515,400,345,50,77.7,67,12.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430700,35430700,Barrie,2021A00053543042,2021,147829,141434,4.5,0.9,1.9,00000,589,5913.7,0.1,50,45,50,40,215,0,35,0,210,92000,220,103000,220,65,470,325,300,25,69.1,63.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430701,35430701,Barrie,2021A00053543042,2021,147829,141434,4.5,2.1,6.3,00000,583,4203.3,0.14,45,30,45,50,190,5,5,0,190,95000,195,111000,190,65,495,330,300,35,66.7,60.6,10.6,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430702,35430702,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,4.3,00000,519,4629.8,0.11,30,35,45,50,185,0,0,0,185,105000,185,114000,185,80,420,325,290,35,77.4,69,10.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430703,35430703,Barrie,2021A00053543042,2021,147829,141434,4.5,1.4,3,00000,432,5814.3,0.07,40,30,35,45,140,5,5,0,140,99000,130,98000,130,55,275,235,210,25,85.5,76.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430704,35430704,Barrie,2021A00053543042,2021,147829,141434,4.5,2.1,0,00000,463,5076.8,0.09,40,25,35,40,145,10,0,0,145,121000,145,128000,150,25,395,295,250,45,74.7,63.3,15.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430705,35430705,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,0,00000,506,5406,0.09,35,50,35,45,160,5,0,0,160,111000,155,118000,155,40,395,295,255,35,74.7,64.6,11.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430706,35430706,Barrie,2021A00053543042,2021,147829,141434,4.5,1.3,0,00000,677,3703.5,0.18,40,45,50,55,225,5,5,0,230,104000,250,105000,250,65,610,455,385,65,74.6,63.1,14.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430707,35430707,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,1.6,00000,702,1873.5,0.37,40,45,50,40,250,20,0,0,255,111000,265,117000,270,45,575,430,370,60,74.8,64.3,14,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430708,35430708,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,4.2,00000,524,4911,0.11,30,30,50,45,185,15,0,0,185,110000,185,115000,185,45,480,330,300,30,68.8,62.5,9.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430709,35430709,Barrie,2021A00053543042,2021,147829,141434,4.5,2.3,6.3,00000,336,4609.1,0.07,30,25,35,20,130,10,0,0,130,108000,125,122000,125,15,265,200,200,0,75.5,75.5,0,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430710,35430710,Barrie,2021A00053543042,2021,147829,141434,4.5,0,0,00000,411,3191,0.13,30,25,35,35,145,15,0,0,145,118000,155,124000,155,15,340,255,225,30,75,66.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430711,35430711,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,6.4,00000,510,1666.7,0.31,40,30,20,35,185,0,5,0,185,105000,195,115000,195,45,460,305,270,35,66.3,58.7,11.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430712,35430712,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,2.4,00000,545,5636,0.1,50,35,30,40,170,5,15,0,175,114000,165,116000,165,35,405,310,280,25,76.5,69.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430713,35430713,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,2.5,00000,541,5583.1,0.1,50,55,45,20,165,10,5,0,165,113000,150,122000,150,25,400,290,255,35,72.5,63.8,12.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430714,35430714,Barrie,2021A00053543042,2021,147829,141434,4.5,1.6,0,00000,622,1541.9,0.4,55,45,40,55,185,15,0,0,185,138000,175,138000,175,20,515,405,345,60,78.6,67,14.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430988,35430988,Barrie,2021A00053543042,2021,147829,141434,4.5,2,2.8,00000,1899,1555.3,1.22,145,105,130,140,590,30,0,0,585,113000,565,126800,565,160,1370,990,880,115,72.3,64.2,11.6,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430989,35430989,Barrie,2021A00053543042,2021,147829,141434,4.5,0.9,1.9,00000,1216,5754.9,0.21,90,75,80,105,430,10,0,0,430,102000,455,101200,455,120,1010,760,660,105,75.2,65.3,13.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430992,35430992,Barrie,2021A00053543042,2021,147829,141434,4.5,0.4,1.7,00000,705,686,1.03,50,40,35,30,240,15,0,0,235,133000,235,139000,235,25,555,375,335,35,67.6,60.4,9.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430993,35430993,Barrie,2021A00053543042,2021,147829,141434,4.5,0,2.7,00000,424,4269.9,0.1,35,35,40,25,145,15,0,0,145,119000,145,128000,150,35,365,255,235,25,69.9,64.4,9.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430994,35430994,Barrie,2021A00053543042,2021,147829,141434,4.5,1.2,0,00000,530,2122.5,0.25,40,45,25,30,170,10,0,0,165,111000,165,126000,165,35,455,350,315,35,76.9,69.2,10,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430995,35430995,Barrie,2021A00053543042,2021,147829,141434,4.5,2,2,00000,627,6424.2,0.1,50,50,45,45,200,5,0,0,200,112000,200,126000,205,35,490,375,330,45,76.5,67.3,12,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430996,35430996,Barrie,2021A00053543042,2021,147829,141434,4.5,1.4,0,00000,407,1495.8,0.27,25,30,30,45,150,0,0,0,145,102000,155,114000,155,30,360,255,225,30,70.8,62.5,11.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430997,35430997,Barrie,2021A00053543042,2021,147829,141434,4.5,2.9,5.7,00000,385,6536.5,0.06,15,25,35,40,135,0,0,0,140,90000,140,94000,140,50,300,240,215,25,80,71.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430998,35430998,Barrie,2021A00053543042,2021,147829,141434,4.5,1.9,3.9,00000,865,4479.5,0.19,40,65,85,80,315,15,0,0,315,108000,290,116000,290,50,705,510,460,55,72.3,65.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235430999,35430999,Barrie,2021A00053543042,2021,147829,141434,4.5,4.4,4.4,00000,396,8959.3,0.04,15,20,45,45,180,5,45,0,180,77500,180,87000,180,70,295,220,185,35,74.6,62.7,15.9,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431000,35431000,Barrie,2021A00053543042,2021,147829,141434,4.5,1.1,2.2,00000,471,3971.3,0.12,35,20,35,35,180,5,30,0,180,81000,200,90000,195,75,400,285,260,25,71.3,65,8.8,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431001,35431001,Barrie,2021A00053543042,2021,147829,141434,4.5,1.3,2.8,00000,396,3376,0.12,15,25,40,45,150,10,0,0,150,96000,135,106000,135,15,275,220,195,20,80,70.9,9.1,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431002,35431002,Barrie,2021A00053543042,2021,147829,141434,4.5,0.8,0,00000,378,3080.7,0.12,25,35,25,30,125,5,0,0,125,107000,130,118000,130,35,300,200,170,30,66.7,56.7,15,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431003,35431003,Barrie,2021A00053543042,2021,147829,141434,4.5,2.1,2.8,00000,769,1578.4,0.49,55,65,50,55,280,15,5,0,280,75000,295,92000,295,165,655,395,315,85,60.3,48.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431004,35431004,Barrie,2021A00053543042,2021,147829,141434,4.5,3.2,4,00000,540,1751.5,0.31,10,10,30,35,315,30,0,15,310,64000,300,65000,300,140,455,150,135,15,33,29.7,10,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431005,35431005,Barrie,2021A00053543042,2021,147829,141434,4.5,0.7,0,00000,373,1916.8,0.19,20,25,25,25,135,10,0,0,135,107000,135,104000,135,25,305,210,185,20,68.9,60.7,9.5,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431006,35431006,Barrie,2021A00053543042,2021,147829,141434,4.5,1.8,0,00000,426,253.6,1.68,25,25,45,40,170,45,0,0,165,100000,180,95000,180,60,430,320,255,65,74.4,59.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431007,35431007,Barrie,2021A00053543042,2021,147829,141434,4.5,1.1,2.2,00000,476,2660.7,0.18,20,30,30,35,180,10,10,0,180,103000,190,118000,185,50,425,295,270,30,69.4,63.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431008,35431008,Barrie,2021A00053543042,2021,147829,141434,4.5,0.6,0,00000,457,2485,0.18,30,25,15,20,160,0,0,0,160,128000,155,136000,160,15,335,215,195,15,64.2,58.2,7,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431009,35431009,Barrie,2021A00053543042,2021,147829,141434,4.5,1.9,5.8,00000,538,2923.9,0.18,20,30,45,55,210,15,15,0,205,100000,205,100000,205,35,410,230,200,30,56.1,48.8,13,,,,,,,,,,,,,,,,,,,,,,,,
2021S051235431010,35431010,Barrie,2021A00053543042,2021,147829,141434,4.5,3.9,7.4,00000,515,3554.2,0.14,25,35,45,25,200,5,115,0,205,56000,195,75500,195,125,405,205,175,35,50.6,43.2,17.1,,,,,,,,,,,,,,,,,,,,,,,,
